; "GeForce GTX 1080", "CC", 6.1, "PCI Bus ID", 129, "PCI Device ID", 0, "Multiprocessors", 20, "Memory [MiB]", 8119, "MemoryFree [MiB]", 7996, "HostMemory [MiB]", 515253, "ECC enabled", 0, "MemClock [MHz]", 5005, "GPUClock [MHz]", 1733, "CUDA Runtime", 9000, "cufft", 9000,"NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529485420,"CurrentTimeLocal","Wed Jun 20 11:03:40 2018","Hostname","r02n07","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 2101.235753
; "Time_ContextDestroy [ms]", 77.774204
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,0,67,"Warmup",0.142468,0.340318,5.4e-05,0.01254399959,0.015359999612,0.00646399986,0.012512000278,0.116822,0.677348,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,1,67,"Warmup",0.140203,0.316803,5.5e-05,0.012095999904,0.013248000294,0.0067839999683,0.012191999704,0.109876,0.639601,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,2,67,"Success",0.137882,0.310759,4e-05,0.011935999617,0.012640000321,0.0071680000983,0.012000000104,0.10844,0.630156,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,3,67,"Success",0.137721,0.318658,3.3e-05,0.011680000462,0.01331199985,0.0069760000333,0.012256000191,0.108346,0.637541,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,4,67,"Success",0.138668,0.310416,3.9e-05,0.012032000348,0.013248000294,0.0061440002173,0.012191999704,0.108982,0.630729,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,5,67,"Success",0.13765,0.310494,3.4e-05,0.011935999617,0.012288000435,0.0061440002173,0.012512000278,0.112735,0.633562,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,6,67,"Success",0.141323,0.31086,4.3e-05,0.011711999774,0.012288000435,0.006271999795,0.011455999687,0.108348,0.631842,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,7,67,"Success",0.13641,0.310221,5.2e-05,0.012095999904,0.01244799979,0.0063999998383,0.012351999991,0.106974,0.625683,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,8,67,"Success",0.136775,0.314765,5.1e-05,0.012128000148,0.013279999606,0.0063359998167,0.011904000305,0.109117,0.633381,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,9,67,"Success",0.136529,0.310549,5.1e-05,0.011872000061,0.01292799972,0.006879999768,0.011839999817,0.107197,0.626575,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,10,67,"Success",0.136334,0.317489,5.4e-05,0.011552000418,0.012896000408,0.0063999998383,0.011327999644,0.107696,0.632479,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,11,67,"Success",0.138295,0.309801,4e-05,0.011648000218,0.012288000435,0.0067839999683,0.012000000104,0.108293,0.628228,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",361,0,0,0,68,"Warmup",0.145406,0.333235,5.2e-05,0.013279999606,0.019455999136,0.011040000245,0.01408000011,0.116622,0.682825,2888,2888,2888,5.7175951463e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",361,0,0,1,68,"Warmup",0.142423,0.322682,4.6e-05,0.012992000207,0.018432000652,0.011168000288,0.013344000094,0.112884,0.664348,2888,2888,2888,5.7175951463e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",361,0,0,2,68,"Success",0.140857,0.327598,4.3e-05,0.012575999834,0.016831999645,0.010239999741,0.012512000278,0.112097,0.663444,2888,2888,2888,5.7175951463e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",361,0,0,3,68,"Success",0.141827,0.321872,4.9e-05,0.01254399959,0.017408000305,0.011231999844,0.012768000364,0.112516,0.659778,2888,2888,2888,5.7175951463e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",361,0,0,4,68,"Success",0.141205,0.326172,4.9e-05,0.012223999947,0.017408000305,0.010239999741,0.012992000207,0.112838,0.662443,2888,2888,2888,5.7175951463e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",361,0,0,5,68,"Success",0.140135,0.321721,5.1e-05,0.012799999677,0.017247999087,0.011008000001,0.01321600005,0.110993,0.655969,2888,2888,2888,5.7175951463e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",361,0,0,6,68,"Success",0.139885,0.327748,4e-05,0.011967999861,0.017408000305,0.011008000001,0.013183999807,0.111833,0.661859,2888,2888,2888,5.7175951463e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",361,0,0,7,68,"Success",0.139584,0.321785,4.2e-05,0.012319999747,0.017408000305,0.011168000288,0.012992000207,0.111343,0.655927,2888,2888,2888,5.7175951463e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",361,0,0,8,68,"Success",0.139793,0.327268,4.3e-05,0.012000000104,0.017408000305,0.011264000088,0.012703999877,0.112896,0.662369,2888,2888,2888,5.7175951463e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",361,0,0,9,68,"Success",0.139858,0.321092,3.7e-05,0.012512000278,0.017279999331,0.010879999958,0.013024000451,0.110588,0.654788,2888,2888,2888,5.7175951463e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",361,0,0,10,68,"Success",0.139736,0.327107,4.2e-05,0.011807999574,0.016383999959,0.010239999741,0.012575999834,0.111145,0.659181,2888,2888,2888,5.7175951463e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",361,0,0,11,68,"Success",0.143101,0.347169,4.1e-05,0.012288000435,0.017279999331,0.011264000088,0.01379199978,0.112555,0.68549,2888,2888,2888,5.7175951463e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",6859,0,0,0,69,"Warmup",0.146097,0.332683,5.4e-05,0.020991999656,0.022112000734,0.014336000197,0.029023999348,0.117276,0.713106,54872,54872,54872,7.4423780387e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",6859,0,0,1,69,"Warmup",0.142954,0.323642,4.4e-05,0.019231999293,0.022399999201,0.015359999612,0.027712000534,0.114222,0.696277,54872,54872,54872,7.4423780387e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",6859,0,0,2,69,"Success",0.141696,0.329388,4.8e-05,0.019455999136,0.021503999829,0.014112000354,0.028192000464,0.112825,0.697713,54872,54872,54872,7.4423780387e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",6859,0,0,3,69,"Success",0.14145,0.323834,4.8e-05,0.020096000284,0.02284800075,0.014336000197,0.028127999976,0.117183,0.698215,54872,54872,54872,7.4423780387e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",6859,0,0,4,69,"Success",0.147173,0.32447,5.2e-05,0.019840000197,0.021215999499,0.014976000413,0.02844800055,0.113372,0.698447,54872,54872,54872,7.4423780387e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",6859,0,0,5,69,"Success",0.141202,0.323686,5e-05,0.020352000371,0.022239999846,0.015359999612,0.030719999224,0.113516,0.695671,54872,54872,54872,7.4423780387e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",6859,0,0,6,69,"Success",0.141304,0.323801,3.4e-05,0.02006400004,0.021503999829,0.014336000197,0.027968000621,0.111367,0.689401,54872,54872,54872,7.4423780387e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",6859,0,0,7,69,"Success",0.141627,0.329678,4e-05,0.01948799938,0.022528000176,0.015231999569,0.027712000534,0.112673,0.698464,54872,54872,54872,7.4423780387e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",6859,0,0,8,69,"Success",0.142106,0.323395,4.4e-05,0.019519999623,0.020479999483,0.01417599991,0.027712000534,0.111882,0.690022,54872,54872,54872,7.4423780387e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",6859,0,0,9,69,"Success",0.140832,0.332316,4.8e-05,0.019392000511,0.021503999829,0.0153280003,0.028000000864,0.112063,0.69873,54872,54872,54872,7.4423780387e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",6859,0,0,10,69,"Success",0.147267,0.34773,5.1e-05,0.020320000127,0.020479999483,0.014336000197,0.027712000534,0.115037,0.722995,54872,54872,54872,7.4423780387e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",6859,0,0,11,69,"Success",0.145618,0.323926,4.4e-05,0.019136000425,0.021824000403,0.013663999736,0.027168000117,0.111771,0.693499,54872,54872,54872,7.4423780387e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",130321,0,0,0,70,"Warmup",0.150614,0.33075,5.1e-05,0.18415999413,0.055039998144,0.044287998229,0.27401599288,0.123033,1.193065,1042568,1042568,1042568,8.3867711295e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",130321,0,0,1,70,"Warmup",0.150232,0.324535,5.3e-05,0.18422399461,0.051872000098,0.045056000352,0.27804800868,0.119853,1.183846,1042568,1042568,1042568,8.3867711295e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",130321,0,0,2,70,"Success",0.144679,0.322124,5e-05,0.18371200562,0.051968000829,0.045056000352,0.27228799462,0.118272,1.168896,1042568,1042568,1042568,8.3867711295e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",130321,0,0,3,70,"Success",0.143278,0.328731,4.5e-05,0.18390400708,0.051647998393,0.045056000352,0.27078399062,0.118365,1.171857,1042568,1042568,1042568,8.3867711295e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",130321,0,0,4,70,"Success",0.143183,0.322589,5.2e-05,0.18419200182,0.051135998219,0.04486399889,0.27235201001,0.11873,1.166996,1042568,1042568,1042568,8.3867711295e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",130321,0,0,5,70,"Success",0.144177,0.329425,5.3e-05,0.18367999792,0.051968000829,0.044032000005,0.27059200406,0.117662,1.173144,1042568,1042568,1042568,8.3867711295e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",130321,0,0,6,70,"Success",0.14832,0.323148,4.9e-05,0.18512000144,0.052159998566,0.045056000352,0.27990400791,0.117422,1.18183,1042568,1042568,1042568,8.3867711295e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",130321,0,0,7,70,"Success",0.1506,0.322682,4.1e-05,0.18409599364,0.051743999124,0.044767998159,0.26956799626,0.118957,1.172301,1042568,1042568,1042568,8.3867711295e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",130321,0,0,8,70,"Success",0.1445,0.329735,4.9e-05,0.18374399841,0.051872000098,0.044927999377,0.26998400688,0.120657,1.175059,1042568,1042568,1042568,8.3867711295e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",130321,0,0,9,70,"Success",0.144529,0.323048,4.2e-05,0.18364800513,0.052223999053,0.044895999134,0.27510398626,0.118419,1.171202,1042568,1042568,1042568,8.3867711295e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",130321,0,0,10,70,"Success",0.144061,0.329213,4.1e-05,0.18361599743,0.051456000656,0.044032000005,0.27212798595,0.117621,1.173389,1042568,1042568,1042568,8.3867711295e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",130321,0,0,11,70,"Success",0.144281,0.322483,5.3e-05,0.18665599823,0.052032001317,0.045759998262,0.28176000714,0.118581,1.181128,1042568,1042568,1042568,8.3867711295e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",2476099,0,0,0,71,"Warmup",0.244152,0.470262,7.3e-05,1.8249599934,1.1534080505,1.1477440596,3.622688055,0.790876,9.28834,19808792,19808792,19808792,1.3223266788e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",2476099,0,0,1,71,"Warmup",0.189866,0.471382,5.1e-05,1.8279360533,1.1475520134,1.1588799953,3.6165440083,0.792311,9.238705,19808792,19808792,19808792,1.3223266788e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",2476099,0,0,2,71,"Success",0.188588,0.467647,5.2e-05,1.837280035,1.1564160585,1.1468800306,3.6215040684,0.787614,9.238757,19808792,19808792,19808792,1.3223266788e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",2476099,0,0,3,71,"Success",0.18747,0.477067,5.1e-05,1.8264960051,1.1447360516,1.1427839994,3.6258239746,0.785194,9.223022,19808792,19808792,19808792,1.3223266788e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",2476099,0,0,4,71,"Success",0.187103,0.466222,5.2e-05,1.8301440477,1.143936038,1.1486079693,3.6141760349,0.78816,9.211113,19808792,19808792,19808792,1.3223266788e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",2476099,0,0,5,71,"Success",0.187275,0.478322,6.5e-05,1.8387520313,1.1522239447,1.149952054,3.6087999344,0.786919,9.234734,19808792,19808792,19808792,1.3223266788e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",2476099,0,0,6,71,"Success",0.189329,0.506701,5.9e-05,1.8312319517,1.1545599699,1.1468479633,3.6176960468,0.786657,9.265747,19808792,19808792,19808792,1.3223266788e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",2476099,0,0,7,71,"Success",0.193232,0.467549,5.1e-05,1.8332480192,1.1497919559,1.1488640308,3.6352319717,0.786877,9.246765,19808792,19808792,19808792,1.3223266788e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",2476099,0,0,8,71,"Success",0.186888,0.480137,5.6e-05,1.8275519609,1.1583039761,1.144832015,3.6139199734,0.788694,9.233579,19808792,19808792,19808792,1.3223266788e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",2476099,0,0,9,71,"Success",0.186321,0.467105,5.8e-05,1.8324480057,1.1598720551,1.1610239744,3.621792078,0.787681,9.250133,19808792,19808792,19808792,1.3223266788e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",2476099,0,0,10,71,"Success",0.186224,0.477953,4.2e-05,1.8294399977,1.1502720118,1.1505919695,3.6260480881,0.791845,9.244838,19808792,19808792,19808792,1.3223266788e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",2476099,0,0,11,71,"Success",0.18553,0.476289,4e-05,1.8385920525,1.1490559578,1.1489280462,3.6137919426,0.788083,9.232681,19808792,19808792,19808792,1.3223266788e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",47045881,0,0,0,72,"Warmup",1.915379,0.799525,5.8e-05,45.956928253,25.598688126,25.574399948,52.282081604,7.242936,159.416037,376367048,376367048,376367048,1.2156892485e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",47045881,0,0,1,72,"Warmup",1.051988,0.801712,5.7e-05,45.904449463,25.569248199,25.62150383,52.2264328,7.225746,158.445055,376367048,376367048,376367048,1.2156892485e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",47045881,0,0,2,72,"Success",1.053141,0.796668,6.1e-05,45.858848572,25.635360718,25.611263275,52.136959076,7.650195,158.787611,376367048,376367048,376367048,1.2156892485e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",47045881,0,0,3,72,"Success",1.067856,0.77175,5.2e-05,59.782913208,25.583583832,25.60921669,32.622753143,7.216299,152.69959,376367048,376367048,376367048,1.2156892485e-07,0
"CuFFT","Inplace","Complex","float",1,"oddshape",47045881,0,0,4,72,"Success",1.065097,0.766538,4.4e-05,59.781822205,25.653375626,25.567840576,32.518497467,7.216564,152.615338,376367048,376367048,376367048,1.2156892485e-07,0
