; "GeForce GTX 1080", "CC", 6.1, "PCI Bus ID", 6, "PCI Device ID", 0, "Multiprocessors", 20, "Memory [MiB]", 8119, "MemoryFree [MiB]", 7996, "HostMemory [MiB]", 515253, "ECC enabled", 0, "MemClock [MHz]", 5005, "GPUClock [MHz]", 1733, "CUDA Runtime", 9000, "cufft", 9000,"NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529486271,"CurrentTimeLocal","Wed Jun 20 11:17:51 2018","Hostname","r02n17","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 1641.767551
; "Time_ContextDestroy [ms]", 83.310676
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,0,67,"Warmup",0.162161,0.399977,5.2e-05,0.012864000164,0.016799999401,0.0072960001417,0.01292799972,0.126867,0.769032,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,1,67,"Warmup",0.155541,0.369005,4.3e-05,0.011807999574,0.013952000067,0.0070079998113,0.01254399959,0.119168,0.719618,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,2,67,"Success",0.158072,0.367488,5.1e-05,0.011935999617,0.012288000435,0.0061440002173,0.011648000218,0.120251,0.71966,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,3,67,"Success",0.151729,0.371067,5.3e-05,0.011392000131,0.013472000137,0.0071680000983,0.012095999904,0.120711,0.716675,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,4,67,"Success",0.151348,0.367581,3.2e-05,0.011583999731,0.014208000153,0.007040000055,0.011744000018,0.118917,0.712225,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,5,67,"Success",0.150642,0.373998,3.6e-05,0.011615999974,0.01331199985,0.0063680000603,0.01283199992,0.119401,0.717925,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,6,67,"Success",0.15069,0.3686,3.2e-05,0.012351999991,0.01331199985,0.0077760000713,0.01292799972,0.118423,0.720955,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,7,67,"Success",0.153207,0.36708,3.3e-05,0.011552000418,0.01331199985,0.0063680000603,0.01283199992,0.119389,0.714425,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,8,67,"Success",0.149962,0.371158,4.3e-05,0.011455999687,0.013535999693,0.0064960001037,0.012288000435,0.118568,0.714014,152,152,152,5.2390545847e-08,0
"CuFFT","Inplace","Complex","float",1,"oddshape",19,0,0,9,67,"Success",0.149229,0.366491,4.4e-05,0.012223999947,0.01331199985,0.006816000212,0.011520000175,0.123221,0.712737,152,152,152,5.2390545847e-08,0
